,hex_id,geometry,population,ID_NIL,NIL
548,548,POINT (508050.52651264356 5038840.757918182),1152.897705078125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
549,549,POINT (518501.4059050483 5032548.942625226),322.8685607910156,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
550,550,POINT (515242.14516769425 5029102.891550841),8.064696311950684,85,PARCO DELLE ABBAZIE
551,551,POINT (510548.14630589564 5036506.249145179),196.77012634277344,60,STADIO - IPPODROMI
552,552,POINT (508901.6433228371 5039259.126132723),358.4809265136719,72,MAGGIORE - MUSOCCO - CERTOSA
553,553,POINT (519306.3460679766 5035649.244565714),789.0468139648438,23,LAMBRATE - ORTICA
554,554,POINT (513095.9218131428 5033580.476920477),1884.640625,50,PORTA GENOVA
555,555,POINT (511838.37711337436 5029520.586226914),4.170928001403809,47,CANTALUPA
556,556,POINT (519148.16384108213 5029054.401657361),5.4765472412109375,85,PARCO DELLE ABBAZIE
557,557,POINT (514399.3265189741 5034958.46655487),1669.4912109375,2,BRERA
558,558,POINT (517499.00045643776 5031810.439673227),1422.298583984375,35,LODI - CORVETTO
559,559,POINT (504385.95753145684 5031757.541037207),2.0288009643554688,87,ASSIANO
560,560,POINT (514239.7007793207 5028364.366569164),111.8868408203125,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
561,561,POINT (511998.6945267936 5036113.42843948),593.9739379882812,59,TRE TORRI
562,562,POINT (520758.0138581688 5035256.232219752),427.33197021484375,24,PARCO FORLANINI - CAVRIANO
563,563,POINT (507094.0967284782 5035422.797667803),127.21395111083984,62,QUINTO ROMANO
564,564,POINT (518446.8691959137 5028955.812296057),49.04255676269531,85,PARCO DELLE ABBAZIE
565,565,POINT (515850.44566819875 5034565.458611592),1656.271728515625,4,GUASTALLA
566,566,POINT (516797.8695264179 5031711.812597778),1353.5821533203125,36,SCALO ROMANA
567,567,POINT (513538.60602015734 5028265.8073526565),497.1943054199219,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
568,568,POINT (511297.9519863105 5036014.753988501),969.832763671875,58,DE ANGELI - MONTE ROSA
569,569,POINT (520056.84721034823 5035157.5373546),236.1641387939453,24,PARCO FORLANINI - CAVRIANO
570,570,POINT (506393.5542506615 5035324.153343041),159.67462158203125,88,PARCO BOSCO IN CITTA'
571,571,POINT (513040.51531366195 5029988.378165158),137.51976013183594,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
572,572,POINT (515149.47853652766 5034466.7938935645),1213.443115234375,1,DUOMO
573,573,POINT (514990.06751093885 5027872.222645832),4.425360679626465,85,PARCO DELLE ABBAZIE
574,574,POINT (511350.3441228635 5037514.800384369),848.3950805664062,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
575,575,POINT (520108.6670084229 5036658.17002831),118.08983612060547,23,LAMBRATE - ORTICA
576,576,POINT (508092.35629199253 5034070.633384984),912.5531005859375,56,FORZE ARMATE
577,577,POINT (506446.27000776003 5036824.03067968),38.20671844482422,62,QUINTO ROMANO
578,578,POINT (516849.9136615469 5033212.738705587),1148.317138671875,28,UMBRIA - MOLISE - CALVAIRATE
579,579,POINT (510243.50790044275 5033776.261416729),1424.260986328125,52,BANDE NERE
580,580,POINT (519200.06222877343 5030555.81436166),116.04753112792969,32,TRIULZO SUPERIORE
581,581,POINT (515201.6224739316 5035967.257331679),1364.5364990234375,2,BRERA
582,582,POINT (515940.448615795 5027109.279216014),106.7096939086914,39,QUINTOSOLE
583,583,POINT (514291.9223053276 5029865.609524057),26.985815048217773,85,PARCO DELLE ABBAZIE
584,584,POINT (512051.0403935072 5037613.49898651),1835.5736083984375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
585,585,POINT (508793.01645496837 5034169.264298134),1090.650390625,56,FORZE ARMATE
586,586,POINT (507146.76628282387 5036922.699155874),22.788358688354492,88,PARCO BOSCO IN CITTA'
587,587,POINT (518657.171635385 5037051.050452432),1216.1376953125,18,CIMIANO - ROTTOLE - Q.RE FELTRE
588,588,POINT (517550.9983574054 5033311.389994257),1385.5938720703125,29,ORTOMERCATO
589,589,POINT (519350.6922043924 5030875.797011799),436.2941589355469,33,ROGOREDO - SANTA GIULIA
590,590,POINT (515902.5433287159 5036065.9462263305),1749.765869140625,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
591,591,POINT (516091.1161058169 5027429.306738951),108.9567642211914,39,QUINTOSOLE
592,592,POINT (514442.57698164805 5030185.552210618),2.4414751529693604,85,PARCO DELLE ABBAZIE
593,593,POINT (512201.6494661038 5037933.230140529),1568.057373046875,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
594,594,POINT (508943.66299502057 5034489.040651114),659.9488525390625,56,FORZE ARMATE
595,595,POINT (507297.400130538 5037242.390488123),21.588542938232422,88,PARCO BOSCO IN CITTA'
596,596,POINT (517701.6154906261 5033631.287676817),1028.5042724609375,29,ORTOMERCATO
597,597,POINT (516053.1476521533 5036385.758862451),1549.4984130859375,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
598,598,POINT (515042.2414298138 5029373.57254169),8.561849594116211,85,PARCO DELLE ABBAZIE
599,599,POINT (510348.4354672523 5036776.648688709),757.4180297851562,66,QT 8
600,600,POINT (519106.3935180444 5035919.755232053),136.83837890625,23,LAMBRATE - ORTICA
601,601,POINT (507090.40904229693 5033332.459057016),533.9354248046875,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
602,602,POINT (515847.6004165938 5032474.301368424),1174.3974609375,27,PTA ROMANA
603,603,POINT (514199.49865166296 5035228.952417267),1452.805908203125,1,DUOMO
604,604,POINT (517611.00247640454 5041083.454053831),1392.130859375,16,GORLA - PRECOTTO
605,605,POINT (518348.17738441646 5030137.217887393),75.1547622680664,35,LODI - CORVETTO
606,606,POINT (515088.5624578892 5026690.705790702),0.9065549969673157,85,PARCO DELLE ABBAZIE
607,607,POINT (513440.212619605 5029447.083162754),406.91162109375,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
608,608,POINT (507941.7033834808 5033750.856794688),1201.7655029296875,56,FORZE ARMATE
609,609,POINT (516699.2901040014 5032892.840791327),1392.497314453125,28,UMBRIA - MOLISE - CALVAIRATE
610,610,POINT (514202.5001761182 5037319.458005775),1478.557861328125,78,FARINI
611,611,POINT (517709.6048127607 5039903.305048366),1634.400146484375,16,GORLA - PRECOTTO
612,612,POINT (507994.3219082853 5035251.031007736),209.84326171875,56,FORZE ARMATE
613,613,POINT (509297.47681545705 5036628.632382185),973.09716796875,60,STADIO - IPPODROMI
614,614,POINT (516751.33713029383 5034393.601228839),1639.02783203125,26,XXII MARZO
615,615,POINT (507805.51912490895 5041790.155593485),168.77806091308594,73,CASCINA MERLATA
616,616,POINT (512093.7652549462 5032842.152321204),1092.84423828125,49,GIAMBELLINO
617,617,POINT (510888.52188413806 5030283.169851061),94.2012939453125,86,PARCO DEI NAVIGLI
618,618,POINT (513501.6969257179 5037220.755716712),1541.36767578125,70,GHISOLFA
619,619,POINT (517008.7267907987 5039804.547870094),1214.86865234375,16,GORLA - PRECOTTO
620,620,POINT (507293.7330100762 5035152.385921445),346.6333923339844,88,PARCO BOSCO IN CITTA'
621,621,POINT (508596.8734301376 5036529.960224233),16.42864227294922,88,PARCO BOSCO IN CITTA'
622,622,POINT (516050.323664809 5034294.935750441),1537.408935546875,4,GUASTALLA
623,623,POINT (515743.36850953306 5029472.155352621),1.1611310243606567,85,PARCO DELLE ABBAZIE
624,624,POINT (511392.9124654888 5032743.529775915),1569.69580078125,49,GIAMBELLINO
625,625,POINT (515891.1745191948 5027700.049243118),181.94410705566406,39,QUINTOSOLE
626,626,POINT (517195.01691981364 5029078.647319144),0.0,85,PARCO DELLE ABBAZIE
627,627,POINT (511589.43136857613 5030381.751069028),3.6371359825134277,86,PARCO DEI NAVIGLI
628,628,POINT (514952.5558089504 5036827.958647786),1208.5714111328125,11,ISOLA
629,629,POINT (518459.83795734675 5039411.931586979),1375.259765625,16,GORLA - PRECOTTO
630,630,POINT (508743.9765431983 5034759.48937821),517.676025390625,56,FORZE ARMATE
631,631,POINT (510047.1830769205 5036137.1675063595),929.8377685546875,60,STADIO - IPPODROMI
632,632,POINT (517501.6873802659 5033901.847539693),1219.751220703125,28,UMBRIA - MOLISE - CALVAIRATE
633,633,POINT (512843.81487857626 5032350.367037552),1586.491943359375,44,PORTA TICINESE - CONCHETTA
634,634,POINT (516592.3940884362 5027798.6085411925),10.41120719909668,85,PARCO DELLE ABBAZIE
635,635,POINT (517896.25096761034 5029177.2337792795),2.264225959777832,85,PARCO DELLE ABBAZIE
636,636,POINT (510436.50852980703 5029323.453734442),6.918699264526367,86,PARCO DEI NAVIGLI
637,637,POINT (511740.093276895 5030701.650313319),651.6622314453125,46,BARONA
638,638,POINT (513200.47642754775 5036581.223310731),1689.5830078125,69,SARPI
639,639,POINT (513741.5318620162 5030086.963035151),1023.70361328125,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
640,640,POINT (516707.57159641775 5039165.059000076),813.190673828125,13,GRECO - SEGNANO
641,641,POINT (506992.43309065717 5034512.897064844),927.9549560546875,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
642,642,POINT (508295.6033808589 5035890.507498775),549.111083984375,61,QUARTO CAGNINO
643,643,POINT (515749.0825037444 5033655.2042686585),1766.3106689453125,4,GUASTALLA
644,644,POINT (511091.6117283474 5032103.831111857),1183.3214111328125,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
645,645,POINT (516743.0540959939 5028118.627104087),21.884675979614258,85,PARCO DELLE ABBAZIE
646,646,POINT (518046.89597961196 5029497.234400312),3.3613710403442383,85,PARCO DELLE ABBAZIE
647,647,POINT (510944.27515989327 5033874.89599905),1529.573974609375,52,BANDE NERE
648,648,POINT (513351.0881134722 5036900.992487688),1385.4923095703125,69,SARPI
649,649,POINT (516858.15063862276 5039484.806415392),688.64501953125,13,GRECO - SEGNANO
650,650,POINT (507143.0844753692 5034832.644461308),803.7965087890625,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
651,651,POINT (508446.23983398237 5036210.236832925),132.12599182128906,88,PARCO BOSCO IN CITTA'
652,652,POINT (515899.704521998 5033975.072977726),1442.923828125,4,GUASTALLA
653,653,POINT (511242.2635257536 5032423.683407706),888.94921875,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
654,654,POINT (514888.6408770406 5026961.462261464),0.0,85,PARCO DELLE ABBAZIE
655,655,POINT (519358.21360312396 5037149.7701141285),661.9117431640625,18,CIMIANO - ROTTOLE - Q.RE FELTRE
656,656,POINT (516192.49869678624 5028340.0690284595),36.50780487060547,39,QUINTOSOLE
657,657,POINT (513950.48131919175 5036089.688012758),1760.607666015625,69,SARPI
658,658,POINT (517457.754036454 5038673.649551302),1390.8631591796875,19,PADOVA - TURRO - CRESCENZAGO
659,659,POINT (509045.258868248 5035399.00670604),1299.830322265625,61,QUARTO CAGNINO
660,660,POINT (511841.61057065276 5031612.009960058),1262.8802490234375,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
661,661,POINT (510737.8536165483 5029963.270395124),3.5964388847351074,86,PARCO DEI NAVIGLI
662,662,POINT (512437.8513629505 5028708.617597591),12.81592082977295,86,PARCO DEI NAVIGLI
663,663,POINT (517044.36551282724 5028758.646494517),0.8364880084991455,85,PARCO DELLE ABBAZIE
664,664,POINT (510790.2995650986 5031464.1087430455),263.20074462890625,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
665,665,POINT (513403.3429215667 5038401.028383004),1586.686279296875,77,BOVISA
666,666,POINT (518558.4993816782 5038231.559275343),1114.421142578125,19,PADOVA - TURRO - CRESCENZAGO
667,667,POINT (516910.16727634973 5040984.678444023),273.7049560546875,15,BICOCCA
668,668,POINT (510145.3399678372 5034956.782595054),1443.208740234375,52,BANDE NERE
669,669,POINT (508498.8185502964 5037710.10372112),862.9219970703125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
670,670,POINT (512942.15962230647 5031169.440654381),710.310791015625,46,BARONA
671,671,POINT (511294.66950567777 5033924.214904346),1359.8406982421875,52,BANDE NERE
672,672,POINT (517096.4024457892 5030259.986449257),84.01043701171875,85,PARCO DELLE ABBAZIE
673,673,POINT (510089.4612986327 5031365.513312294),107.14704895019531,86,PARCO DEI NAVIGLI
674,674,POINT (514854.11082147056 5038008.336443796),1419.3936767578125,11,ISOLA
675,675,POINT (520009.9037794298 5037838.784018291),125.19482421875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
676,676,POINT (511595.942970295 5034563.830989724),1790.6524658203125,51,PORTA MAGENTA
677,677,POINT (509949.037235981 5037317.416093063),844.7566528320312,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
678,678,POINT (514393.355133272 5030776.118990621),760.7879638671875,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
679,679,POINT (512745.48109082365 5033531.157256907),1405.705810546875,50,PORTA GENOVA
680,680,POINT (516395.23958503886 5030161.385758638),352.60650634765625,38,VIGENTINO - Q.RE FATIMA
681,681,POINT (513188.069359203 5028216.529358966),321.02008056640625,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
682,682,POINT (511540.2975224734 5030972.246783959),656.4169921875,46,BARONA
683,683,POINT (514153.3004271889 5037909.620621703),942.641357421875,78,FARINI
684,684,POINT (519308.8547314193 5037740.050817704),172.9983367919922,18,CIMIANO - ROTTOLE - Q.RE FELTRE
685,685,POINT (517660.302286493 5040493.396627911),1322.144287109375,16,GORLA - PRECOTTO
686,686,POINT (510895.16847645066 5034465.182860514),1566.9755859375,52,BANDE NERE
687,687,POINT (509248.4266342442 5037218.730403437),1022.52392578125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
688,688,POINT (513692.33133257565 5030677.520552298),1253.415771484375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
689,689,POINT (512044.62106702867 5033432.521158507),1703.212158203125,50,PORTA GENOVA
690,690,POINT (517846.92105529807 5029767.929623369),3.7899551391601562,85,PARCO DELLE ABBAZIE
691,691,POINT (516444.5241452001 5029570.7424697215),3.1436777114868164,85,PARCO DELLE ABBAZIE
692,692,POINT (513151.30599895964 5037171.406186624),1795.759765625,70,GHISOLFA
693,693,POINT (518306.66133194556 5037001.6922366815),1362.0811767578125,20,LORETO - CASORETTO - NOLO
694,694,POINT (516658.29845988035 5039755.170895807),779.3914794921875,16,GORLA - PRECOTTO
695,695,POINT (509893.13498858875 5033726.945739646),993.2001342773438,53,LORENTEGGIO
696,696,POINT (508246.5824549591 5036480.62575909),282.5283508300781,88,PARCO BOSCO IN CITTA'
697,697,POINT (512690.0177559831 5029939.087344642),26.899776458740234,47,CANTALUPA
698,698,POINT (511042.49678688124 5032694.22011751),1224.8709716796875,49,GIAMBELLINO
699,699,POINT (516093.9427583269 5029521.448372885),20.3961238861084,85,PARCO DELLE ABBAZIE
700,700,POINT (509938.7974274188 5031045.648946533),263.4337158203125,86,PARCO DEI NAVIGLI
701,701,POINT (519007.6890594146 5037100.409744903),1257.8330078125,18,CIMIANO - ROTTOLE - Q.RE FELTRE
702,702,POINT (510593.8879578464 5033825.578169853),1485.6395263671875,52,BANDE NERE
703,703,POINT (510642.98672820796 5033235.261875837),1694.4139404296875,52,BANDE NERE
704,704,POINT (513391.020015976 5030037.670061984),503.53826904296875,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
705,705,POINT (516244.5926055813 5029841.420025046),5.966235160827637,85,PARCO DELLE ABBAZIE
706,706,POINT (507455.33145635057 5041740.780730808),92.48027038574219,73,CASCINA MERLATA
707,707,POINT (512290.36944296677 5030480.336591734),430.537841796875,46,BARONA
708,708,POINT (519158.2733418368 5037420.233257639),772.2095947265625,18,CIMIANO - ROTTOLE - Q.RE FELTRE
709,709,POINT (510744.52964702726 5034145.383482628),1628.881103515625,52,BANDE NERE
710,710,POINT (513541.67710450885 5030357.598266971),1071.876953125,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
711,711,POINT (507847.2911504208 5037021.371935074),30.128408432006836,88,PARCO BOSCO IN CITTA'
712,712,POINT (510905.1247455002 5040735.195353249),1021.1188354492188,76,QUARTO OGGIARO - VIALBA - MUSOCCO
713,713,POINT (518358.5903389366 5038501.980142447),1396.64599609375,19,PADOVA - TURRO - CRESCENZAGO
714,714,POINT (519661.8478923825 5039879.838222738),1246.864501953125,17,ADRIANO
715,715,POINT (509493.705211536 5034267.899514954),525.9951782226562,56,FORZE ARMATE
716,716,POINT (509945.6256973108 5035227.227851899),1340.34912109375,60,STADIO - IPPODROMI
717,717,POINT (505290.0017208786 5033676.152764378),51.726585388183594,87,ASSIANO
718,718,POINT (512742.3360610932 5031440.03367963),1323.673828125,46,BARONA
719,719,POINT (516258.6175381238 5040295.868143087),1236.8902587890625,15,BICOCCA
720,720,POINT (511638.5679598301 5029791.2213406665),0.0,86,PARCO DEI NAVIGLI
721,721,POINT (508453.349112856 5040389.610453301),504.6875,73,CASCINA MERLATA
722,722,POINT (518903.89959282626 5034099.181536109),1388.5723876953125,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
723,723,POINT (517906.8420586061 5037542.59733755),1008.5786743164062,20,LORETO - CASORETTO - NOLO
724,724,POINT (505636.4425668316 5031634.90360123),9.827864646911621,87,ASSIANO
725,725,POINT (517945.58358072565 5028586.5039214445),173.0289306640625,85,PARCO DELLE ABBAZIE
726,726,POINT (513089.69726208743 5029397.7958988445),40.040252685546875,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
727,727,POINT (512751.7652059474 5037712.201893292),1693.451416015625,70,GHISOLFA
728,728,POINT (519210.1450940407 5038920.50984699),1196.6446533203125,18,CIMIANO - ROTTOLE - Q.RE FELTRE
729,729,POINT (510796.96337485814 5035645.654388802),1800.3095703125,57,SAN SIRO
730,730,POINT (506141.20802536164 5034094.520033965),246.72842407226562,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
731,731,POINT (513593.93846838904 5031858.533512719),1354.7789306640625,43,TIBALDI
732,732,POINT (520355.6222233167 5033706.038217783),378.26580810546875,31,MONLUE' - PONTE LAMBRO
733,733,POINT (504935.84374584287 5031536.325489968),11.29542064666748,87,ASSIANO
734,734,POINT (512388.68798418896 5029299.224599948),148.4114227294922,86,PARCO DEI NAVIGLI
735,735,POINT (514737.96527115325 5026641.43740758),176.55819702148438,85,PARCO DELLE ABBAZIE
736,736,POINT (509304.4213473967 5040807.972294622),669.3745727539062,74,ROSERIO
737,737,POINT (510754.5301742287 5040415.546509834),1315.538330078125,76,QUARTO OGGIARO - VIALBA - MUSOCCO
738,738,POINT (518208.0104699318 5038182.191829223),1182.013916015625,19,PADOVA - TURRO - CRESCENZAGO
739,739,POINT (519511.2831909934 5039560.068059083),1453.9354248046875,19,PADOVA - TURRO - CRESCENZAGO
740,740,POINT (509794.9883934169 5034907.457676881),1207.115234375,56,FORZE ARMATE
741,741,POINT (505139.33478712244 5033356.398961039),49.946441650390625,87,ASSIANO
742,742,POINT (512591.68338045495 5031120.14057241),1199.7003173828125,46,BARONA
743,743,POINT (519654.4235090194 5033607.369701107),430.6903076171875,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
744,744,POINT (508302.74209703406 5040069.981495017),511.22088623046875,72,MAGGIORE - MUSOCCO - CERTOSA
745,745,POINT (510053.98361002456 5040316.808268779),1283.8701171875,76,QUARTO OGGIARO - VIALBA - MUSOCCO
746,746,POINT (517507.05400718586 5038083.460166972),1285.3968505859375,20,LORETO - CASORETTO - NOLO
747,747,POINT (518810.3125856222 5039461.309334291),790.5892333984375,17,ADRIANO
748,748,POINT (509094.3066801919 5034808.811068489),328.7262268066406,56,FORZE ARMATE
749,749,POINT (504438.81420284434 5033257.795259363),32.11406326293945,87,ASSIANO
750,750,POINT (518652.0245815649 5032868.869513962),354.7337951660156,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
751,751,POINT (511890.75232963095 5031021.543637226),759.716064453125,46,BARONA
752,752,POINT (507602.29546986654 5039971.258316454),97.41393280029297,72,MAGGIORE - MUSOCCO - CERTOSA
753,753,POINT (511504.2164462297 5039924.329322271),1145.4906005859375,76,QUARTO OGGIARO - VIALBA - MUSOCCO
754,754,POINT (520261.6651331731 5039068.638945179),277.93792724609375,18,CIMIANO - ROTTOLE - Q.RE FELTRE
755,755,POINT (510138.54977003165 5030775.070132349),77.80949401855469,86,PARCO DEI NAVIGLI
756,756,POINT (505888.83745570533 5032864.770094949),166.24363708496094,87,ASSIANO
757,757,POINT (519353.20191027527 5032967.522317359),475.9834899902344,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
758,758,POINT (504785.1604361154 5031216.524511781),18.836803436279297,87,ASSIANO
759,759,POINT (517446.99457848375 5030309.2884095255),283.39385986328125,85,PARCO DELLE ABBAZIE
760,760,POINT (509052.2536116305 5039578.7814904945),473.9148864746094,72,MAGGIORE - MUSOCCO - CERTOSA
761,761,POINT (512453.7142063149 5039162.7311652),421.369384765625,77,BOVISA
762,762,POINT (515595.58694217046 5031243.955352412),1131.431640625,38,VIGENTINO - Q.RE FATIMA
763,763,POINT (519503.8141522539 5033287.448976689),495.06524658203125,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
764,764,POINT (512604.3106871804 5039482.42970256),697.8883056640625,77,BOVISA
765,765,POINT (520353.20985222165 5031614.379581448),75.39395904541016,31,MONLUE' - PONTE LAMBRO
766,766,POINT (515746.22663185303 5031563.880059125),1100.1864013671875,36,SCALO ROMANA
767,767,POINT (518703.9436664543 5034369.737932104),1139.371337890625,24,PARCO FORLANINI - CAVRIANO
768,768,POINT (513203.5731402802 5038671.39456294),1688.8804931640625,77,BOVISA
769,769,POINT (520313.45917779475 5040568.7501652185),197.10252380371094,17,ADRIANO
770,770,POINT (505941.5928376649 5034364.954586197),361.4920654296875,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
771,771,POINT (516345.9577370916 5030751.995025199),236.8790283203125,38,VIGENTINO - Q.RE FATIMA
772,772,POINT (504837.9923987981 5032716.873568585),7.0513458251953125,87,ASSIANO
773,773,POINT (519555.6760853994 5034788.306208194),92.15921020507812,24,PARCO FORLANINI - CAVRIANO
774,774,POINT (513938.3612710003 5027724.392889018),157.59425354003906,85,PARCO DELLE ABBAZIE
775,775,POINT (511602.4470579692 5038744.307469275),1213.5,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
776,776,POINT (520360.43897815107 5037888.152233812),216.4197998046875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
777,777,POINT (518711.64058732725 5040641.554295777),322.0685119628906,17,ADRIANO
778,778,POINT (505986.75271735573 5031684.194270356),10.474103927612305,87,ASSIANO
779,779,POINT (520202.58918398723 5031294.403073742),22.079618453979492,31,MONLUE' - PONTE LAMBRO
780,780,POINT (514743.8777444164 5030825.419824396),135.8310089111328,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
781,781,POINT (518553.3358507111 5034049.846421923),899.9004516601562,25,CORSICA
782,782,POINT (513052.973370931 5038351.669626655),1363.0169677734375,77,BOVISA
783,783,POINT (519501.3193003584 5031195.773737553),601.9472045898438,33,ROGOREDO - SANTA GIULIA
784,784,POINT (517852.2297435216 5033951.179423745),894.0733642578125,29,ORTOMERCATO
785,785,POINT (516195.3147323906 5030432.043987272),641.44384765625,38,VIGENTINO - Q.RE FATIMA
786,786,POINT (512352.2556664201 5038252.955342644),1247.4564208984375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
787,787,POINT (515494.19821635046 5030333.444047094),90.87857818603516,38,VIGENTINO - Q.RE FATIMA
788,788,POINT (512404.5721691304 5039752.753614518),728.7506713867188,81,BOVISASCA
789,789,POINT (513707.5820282482 5041130.214087139),995.274658203125,83,BRUZZANO
790,790,POINT (516504.94333189615 5037345.16108386),1380.4228515625,20,LORETO - CASORETTO - NOLO
791,791,POINT (520254.41154535307 5032795.568449721),114.78814697265625,31,MONLUE' - PONTE LAMBRO
792,792,POINT (515546.33185624465 5031834.487294213),1312.8609619140625,37,MORIVIONE
793,793,POINT (505297.72206573613 5037856.028330219),159.45877075195312,63,FIGINO
794,794,POINT (513105.24354382965 5039851.492023971),586.706787109375,80,AFFORI
795,795,POINT (514408.2676289384 5041228.97953268),90.27206420898438,84,PARCO NORD
796,796,POINT (517205.87844835187 5037443.877057511),1634.8564453125,20,LORETO - CASORETTO - NOLO
797,797,POINT (520405.02133938123 5033115.509598664),89.35457611083984,31,MONLUE' - PONTE LAMBRO
798,798,POINT (516247.40218204755 5031933.111462339),1065.6248779296875,36,SCALO ROMANA
799,799,POINT (505998.13274377765 5037954.708799834),383.22613525390625,63,FIGINO
800,800,POINT (513255.8324864839 5040171.1814842615),1602.173583984375,80,AFFORI
801,801,POINT (514558.84146463487 5041548.650817133),76.27328491210938,84,PARCO NORD
802,802,POINT (517356.467671747 5037763.671588931),1538.495849609375,20,LORETO - CASORETTO - NOLO
803,803,POINT (507640.3890169899 5033111.285819602),185.71853637695312,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
804,804,POINT (516398.03436310816 5032253.0271682525),1272.2080078125,36,SCALO ROMANA
805,805,POINT (511402.7285549616 5039014.645448527),841.3306274414062,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
806,806,POINT (512705.754308772 5040392.115206093),1090.587890625,81,BOVISASCA
807,807,POINT (520160.47869236005 5038158.601315827),79.53466796875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
808,808,POINT (515502.8353547264 5036606.865269182),1482.8035888671875,10,STAZIONE CENTRALE - PONTE SEVESO
809,809,POINT (505787.1195500902 5031954.70435939),42.89002227783203,87,ASSIANO
810,810,POINT (514544.0029790375 5031096.041061559),1019.3616943359375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
811,811,POINT (519402.57167952316 5032376.973512237),742.3704833984375,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
812,812,POINT (513557.0017298339 5040810.5425172895),975.9501953125,80,AFFORI
813,813,POINT (516354.3476548849 5037025.366292666),1580.36865234375,10,STAZIONE CENTRALE - PONTE SEVESO
814,814,POINT (505147.08443740854 5037536.374745302),92.74600219726562,88,PARCO BOSCO IN CITTA'
815,815,POINT (515256.6563578187 5039557.673763647),1494.195556640625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
816,816,POINT (513609.2315945174 5042310.056828496),137.36878967285156,83,BRUZZANO
817,817,POINT (518054.798461355 5035771.708293463),1166.9864501953125,22,CITTA' STUDI
818,818,POINT (516406.40484648844 5038525.546293392),1304.13720703125,13,GRECO - SEGNANO
819,819,POINT (509640.90553441836 5032496.992244784),766.4730224609375,53,LORENTEGGIO
820,820,POINT (513148.20301118103 5035080.950692647),1985.43408203125,7,MAGENTA - S. VITTORE
821,821,POINT (505199.8760961775 5039035.88426388),74.33282470703125,88,PARCO BOSCO IN CITTA'
822,822,POINT (514555.8780524713 5039458.931656148),715.5447998046875,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
823,823,POINT (511140.72942040936 5031513.4080725685),142.95263671875,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
824,824,POINT (512908.61731402075 5042211.277273611),95.57369232177734,83,BRUZZANO
